ID,BeekeeperID,PaPlantsID,BeePurchase,BeePurchaseVendorName,BeePurchaseStateOfOrigin,BeePurchasePackages,BeePurchaseNucleusColonies,BeePurchaseFullColonies,BeePurchaseQueens,BeePurchaseOther,OtherBeePurchaseSpecify,ColonyLossMakeup,ColonyLossMakeupOther,OtherColonyLossMakeupSpecify,ReQueenColonies,SupplementalFeed,TypeOfSupplementalFeed,SupplementalFeedOther,OtherSupplementalFeedSpecify,WhenSupplementalFeed,MiteCounts,SugarShakeYN,SugarShake,AlcoholWashYN,AlcoholWash,BottomBoardYN,BottomBoard,DroneSurveyYN,DroneSurvey,OtherMiteCountYN,OtherMiteCount,OtherMiteCountSpecify,AntibioticTreatments,TreatmentsForColonyHealthMitigation,TreatmentsForColonyHealthMitigationOther,OtherTreatmentsForColonyHealthMitigationSpecify,ColonyLossVarroaMiteYN,ColonyLossVarroaMite,ColonyLossStarvationYN,ColonyLossStarvation,ColonyLossBearsYN,ColonyLossBears,ColonyLossAmericanFoulbroodYN,ColonyLossAmericanFoulbrood,ColonyLossSwarmingYN,ColonyLossSwarming,ColonyLossPesticidesYN,ColonyLossPesticides,ColonyLossMitacidesYN,ColonyLossMitacides,OtherColonyLossYN,OtherColonyLoss,OtherColonyLossCausesSpecify,TravelOutsideVermont,ListLocations,OutOfStatePollination,OutOfStatePollinationCrops,OutOfStateOverwintering,OverwinteringCityAndState,OtherOutOfState,OtherOutOfStateSpecify,Opinion,NewBeekeeper,NotBeekeeper,Queens,NucleusColonies,Packages,FullColonies,Test,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,PerTotLoss,PerWintLoss
800,4544,KKQ,FALSE,NA,NA,0,0,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,"Introduce virgin queens, Re-queen themselves",TRUE,Sugar syrup,FALSE,NA,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Apiguard, Hopguard",FALSE,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mites and bears,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KKQ-1,1,1,1,NA,NA,Windsor,Bethel Town,10-Jun-13,NA,6-Jul-17,Permanent,NA,N,VT,Randolph,5060,0.5,0.5
398,4547,KKX,TRUE,Green Mountain Bee Farm,45,0,3,0,0,0,NA,NA,TRUE,Making nucleus colonies,Re-queen themselves,TRUE,NA,TRUE,Surplus honey from past years.,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Inexperience,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KKX-1,5,0,0,NA,NA,Lamoille,Cambridge Town,26-May-13,NA,NA,Permanent,NA,N,VT,Jeffersonville,5464,0,0
83,4549,KKZ,TRUE,Singing Cedars Apiaries,45,0,4,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Apiguard,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,3,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Wintering over, survival of bees
swarming
colony collapse disorder?",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KKZ-1,5,NA,NA,NA,NA,Windham,Brattleboro Town,24-May-13,NA,NA,Permanent,NA,N,VT,Brattleboro,5301,NA,NA
463,4551,KM1,TRUE,Singing Cedars Apiaries,45,0,1,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,Re-queen themselves,TRUE,NA,TRUE,Loads of their own honey,"Fall, Spring, Summer, Winter",TRUE,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,1,Absconded- they all just left ?,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Fluctuating weather,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Closed,000KM1-1,2,2,2,NA,<average>,Washington,Waterbury Town,29-May-13,NA,NA,Permanent,NA,N,VT,Waterbury,5676,0.5,0.5
565,4553,KM3,TRUE,Northwoods Apiaries,45,1,1,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,Introduce virgin queens,TRUE,Sugar syrup,FALSE,NA,"Fall, Spring",TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Pesticides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KM3-1,2,2,2,NA,<3%>,Washington,Montpelier City,6-Jun-13,NA,NA,Permanent,NA,N,VT,Montpelier,5602,0.5,0.5
743,4556,KM6,FALSE,NA,NA,0,0,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Winter",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KM6-1,1,0,0,NA,NA,Windsor,Woodstock Town,11-Jul-13,NA,1-Jun-17,Permanent,NA,N,VT,Woodstock,5091,0,0
737,4563,KMD,TRUE,Singing Cedars Apiaries,45,0,8,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,condensation,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,winter survival,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KMD-1,4,4,4,0,NA,Chittenden,Williston Town,3-Nov-15,NA,NA,Permanent,NA,N,VT,Williston,5495,0.5,0.5
737,4563,KMD,TRUE,Singing Cedars Apiaries,45,0,8,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,condensation,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,winter survival,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KMD-2,4,NA,NA,NA,NA,Chittenden,Williston Town,12-Jul-17,NA,NA,Permanent,NA,N,VT,Williston,5495,NA,NA
412,4565,KMG,TRUE,West Meadow Apiary,10,0,4,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce virgin queens, Queen cells, Re-queen themselves",TRUE,Sugar syrup,FALSE,NA,Fall,TRUE,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,lack of sufficient population going into winter,FALSE,NA,FALSE,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,lack of sufficient population going into winter,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Pest management,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KMG-1,4,5,5,NA,NA,Washington,Northfield Town,22-Jun-15,NA,NA,Permanent,NA,N,VT,Northfield,5663,0.555555556,0.555555556
292,4566,KMH,TRUE,Northwoods Apiaries,45,0,1,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,Introduce mated queens,TRUE,NA,TRUE,left over honey from previus hive,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,winter freeze,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"winterizing, I do everything I'm told: wrap hive, insulated cover, ect. But still seem to lose them in the January cold- taking a year off. Please keep me on your mailing list as I hope to start again in 2018",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Closed,000KMH-1,1,1,1,NA,NA,Washington,Berlin Town,12-Jun-13,NA,6-Aug-15,Permanent,NA,N,VT,Berlin,5602,0.5,0.5
865,4568,KMK,FALSE,NA,NA,0,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Winter",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,robbing bees and mistake in candy board,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,VT not knowing federal regulations and paperwork to move bees. In the past I requested the state to give me all the paperwork and regulations to do this and I did a dry run to Florida and at the Florida border at the Agriculture Inspection site they said I did not have the proper paperwork required. Before going down I told the bee inspector (who got me the information & paperwork) that I was sure that VT wouldn't get it right and I was found to be right.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KMK-1,1,NA,NA,NA,NA,Caledonia,Danville Town,20-Jun-13,NA,4-Aug-15,Permanent,NA,N,VT,Danville,5828,NA,NA
161,4579,KP6,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,Sugar syrup,TRUE,Fondant,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Staying ahead of mites and keeping ahead of their needs to prevent swarming.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KP6-1,6,0,0,NA,NA,Chittenden,Milton Town,23-Jun-13,NA,NA,Permanent,NA,N,VT,Milton,05468-4079,0,0
760,4584,KPD,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Api-life VAR,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,Unknown - winter lost,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KPD-1,1,2,2,NA,NA,Caledonia,Saint Johnsbury Town,5-Jul-13,NA,7-Aug-14,Permanent,NA,N,VT,St. Johnsbury,5819,0.666666667,0.666666667
775,4586,KPG,TRUE,Singing Cedars Apiaries,NA,0,2,0,0,0,NA,Make Splits or Divides,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,"empty no dead bees, restarted itself",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"time to work w/ bees, mites, Addison County-a lot of spraying on nearby fields.  Not sure what it is.  Big wheel rigs.  Not sure f this is an issue or not.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KPG-1,3,1,1,NA,NA,Addison,Ferrisburgh Town,22-Jul-13,NA,NA,Permanent,NA,N,VT,Ferrisbury,5456,0.25,0.25
530,4587,KQF,TRUE,Kirk Webster,45,0,2,0,0,0,NA,NA,TRUE,will not make up losses - too much money to keep buying bees,Re-queen themselves,TRUE,Sugar syrup,TRUE,candy board,"Spring, Winter",TRUE,FALSE,0,FALSE,0,TRUE,6,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,"Unknown. Bees did not appear to have mites One hive died Dec. and one died March, both had lots of honey untouched in hive. 2 plus supers of honey. Very very few bees",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Overwintering failure despite good ventilation, lots of honey stores, mite management.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Closed,000KQF-1,2,2,1,0,NA,Rutland,Pawlet Town,25-Jul-13,NA,NA,Permanent,NA,N,VT,West Pawlet,5775,0.5,0.25
447,4593,KX6,FALSE,NA,NA,0,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Winter kills in pass years,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000KX6-1,2,0,0,NA,NA,Addison,Bristol Town,20-May-12,NA,NA,Permanent,NA,N,VT,Bristol,5443,0,0
713,4605,M1B,TRUE,Suddabee's Honey,45,0,2,0,0,0,NA,"Purchase Nucleus Colonies, Purchase Packages",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,Sugar syrup,TRUE,Sugar board,"Fall, Winter",TRUE,FALSE,0,FALSE,0,TRUE,6,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,weather? Warm/cold snaps - broke cluster and froze,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Keeping bees alive through the winter; climate -> extreme temp changes during winter, drought",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000M1B-1,3,2,2,NA,NA,Orange,Corinth Town,2-Aug-13,NA,21-Jul-17,Permanent,NA,N,VT,Corinth,5039,0.4,0.4
82,4621,M7Z,TRUE,Singing Cedars Apiaries,45,0,6,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Queen cells, Re-queen themselves",FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,All colonies lost (8) were during the winter due to thaws in Jan & Feb. Starvation? They opened the honey above them prematurely which is less insulation.,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Over-wintering.  I have not been able to get overwintered vermont nucs, which I believe would be hardier. Kirk Webster could not supply this year, but will next season. This season I have enough colonies to pallet wrap them (if I make 1 split).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000M7Z-1,5,8,8,NA,NA,Washington,Northfield Town,21-Jan-14,NA,6-Aug-14,Permanent,NA,N,VT,Northfield,5663,0.615384615,0.615384615
82,4621,M7Z,TRUE,Singing Cedars Apiaries,45,0,6,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Queen cells, Re-queen themselves",FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,All colonies lost (8) were during the winter due to thaws in Jan & Feb. Starvation? They opened the honey above them prematurely which is less insulation.,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Over-wintering.  I have not been able to get overwintered vermont nucs, which I believe would be hardier. Kirk Webster could not supply this year, but will next season. This season I have enough colonies to pallet wrap them (if I make 1 split).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000M7Z-2,2,NA,NA,NA,NA,Washington,Plainfield Town,7-Jun-17,NA,NA,Permanent,NA,N,VT,Plainfield,5667,NA,NA
505,4624,MBM,TRUE,Northwoods Apiaries,45,0,2,0,0,0,NA,Purchase Nucleus Colonies,TRUE,Swarms,"Introduce mated queens, Re-queen themselves",TRUE,Pollen,TRUE,Cane Suagr/ honey brick,"Spring, Winter",TRUE,FALSE,0,FALSE,0,TRUE,1,FALSE,0,TRUE,0,Bottom board every week or two,FALSE,"Apiguard, Honey B Healthy, Powdered sugar",FALSE,NA,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,"Not sure, perhaps not enough bees (viable queen?) in insulated Topbar hive",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Winter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MBH-1,4,3,3,NA,<2 hives had mites>,Lamoille,Hyde Park Town,5-Apr-14,NA,NA,Permanent,NA,N,VT,Hyde Park,5655,0.428571429,0.428571429
119,4628,MMH,TRUE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Introduce mated queens,TRUE,Sugar syrup,FALSE,NA,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,TRUE,Formic acid (Mite Away Quick Strips),FALSE,NA,TRUE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,lack of knowledge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MMH-1,3,4,4,NA,NA,Addison,Shoreham Town,30-Apr-14,NA,12-Jun-15,Permanent,NA,N,VT,Shoreham,5770,0.571428571,0.571428571
695,4632,MN1,TRUE,Northwoods Apiaries,45,0,2,0,0,0,NA,Purchase Nucleus Colonies,FALSE,NA,NA,TRUE,Pollen substitutes,FALSE,NA,Spring,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MN1-1,2,2,1,NA,NA,Washington,Waterbury Town,1-May-14,NA,15-Jun-15,Permanent,NA,N,VT,Waterbury Center,5677,0.5,0.25
17,4633,MN2,TRUE,John Mailioux,10,3,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,"not sure, too small maybe",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Winter survival.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MN2-1,4,4,4,NA,<low>,Chittenden,Huntington Town,4-Apr-14,NA,NA,Permanent,NA,N,VT,Huntington,5462,0.5,0.5
381,4634,MN3,TRUE,Weeping Pine Farm and Apiaries,10,3,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,"Queen cells, Re-queen themselves",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,0,FALSE,0,FALSE,0,TRUE,2.5,FALSE,0,NA,FALSE,None,FALSE,NA,TRUE,5,FALSE,0,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,8,Nucs to shrews,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Varroa management,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MN3-2,12,7,6,NA,NA,Chittenden,Richmond Town,12-Jun-14,NA,NA,Permanent,NA,N,VT,Richmond,5477,0.368421053,0.315789474
381,4634,MN3,TRUE,Weeping Pine Farm and Apiaries,10,3,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,"Queen cells, Re-queen themselves",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,0,FALSE,0,FALSE,0,TRUE,2.5,FALSE,0,NA,FALSE,None,FALSE,NA,TRUE,5,FALSE,0,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,8,Nucs to shrews,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Varroa management,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MN3-1,4,10,8,NA,NA,Chittenden,Huntington Town,31-Mar-14,NA,NA,Permanent,NA,N,VT,Huntington,5462,0.714285714,0.571428571
732,4636,MWQ,TRUE,Dean and Jodi Turner,10,1,0,0,0,0,NA,Purchase Packages,FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,Fall,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,None,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,I cannot expect what would happen next.  Unknown situations.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MWQ-1,1,NA,NA,NA,<some>,Windham,Dummerston Town,3-Jun-14,NA,3-Jun-14,Permanent,NA,N,VT,Dummerston,5301,NA,NA
92,4639,MXA,FALSE,NA,NA,0,0,0,0,0,NA,Purchase Packages,FALSE,NA,NA,TRUE,Sugar syrup,FALSE,NA,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,Last winter,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MXA-1,0,1,1,NA,NA,Caledonia,Barnet Town,14-Apr-14,NA,NA,Permanent,NA,N,VT,West Barnet,5821,1,1
733,4641,MXC,TRUE,Northwoods Apiaries,45,0,2,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,"Pollen, Sugar syrup",FALSE,NA,"Fall, Spring",TRUE,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0,NA,FALSE,"Api-life VAR, Honey B Healthy, Powdered sugar",FALSE,NA,FALSE,0,TRUE,4,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Climate change and introduction of new pests from migratory beekeepers - also systemic pesticides (nerve/breeding damage) and GMO pollen (dif. Molecular structure/shape),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MXC-1,3,4,4,NA,<not bad>,Orleans,Irasburg Town,1-Apr-14,NA,NA,Permanent,NA,N,VT,Irasburg,5845,0.571428571,0.571428571
582,4643,MXH,FALSE,NA,NA,0,0,0,0,0,NA,Purchase Nucleus Colonies,TRUE,Catch swarms,Re-queen themselves,TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Formic acid (Mite Away Quick Strips),FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,Unknown (poor re-queening?),FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Unexplained winter losses. Practice the same methods (other years have been successful) and go into winter with strong hives but have issues not due to starvation in spring. No evident disease.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MXH-1,0,1,1,NA,NA,Franklin,Fairfax Town,5-Jun-14,NA,NA,Permanent,NA,N,VT,Fairfax,5454,1,1
325,4644,MXJ,TRUE,Green Mountain Bee Farm,45,0,6,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Winter",TRUE,FALSE,0,TRUE,3,TRUE,4,TRUE,6,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,"I don't think we can really pin point a cause. Extremely dry summer let to lots of robbing. Low mite count, plenty of food storage for the winterÄ???",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping my bees alive and healthy. Mites are a huge worry but it's difficult to keep it under control when I don't know if surrounding beekeepers are as concerned and/or aware of the severity of the problem.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MXJ-1,6,3,1,NA,<Low>,Franklin,Georgia Town,17-May-14,NA,NA,Permanent,NA,N,VT,Georgia,5468,0.333333333,0.111111111
325,4644,MXJ,TRUE,Green Mountain Bee Farm,45,0,6,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Winter",TRUE,FALSE,0,TRUE,3,TRUE,4,TRUE,6,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,"I don't think we can really pin point a cause. Extremely dry summer let to lots of robbing. Low mite count, plenty of food storage for the winterÄ???",FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping my bees alive and healthy. Mites are a huge worry but it's difficult to keep it under control when I don't know if surrounding beekeepers are as concerned and/or aware of the severity of the problem.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000MXJ-2,3,NA,NA,NA,NA,Franklin,Franklin Town,1-Jun-17,NA,NA,Permanent,NA,N,VT,Franklin,5478,NA,NA
